light_curve_id,kind,zooniverse_id,p_radius
55532,0,APH10073830,0
55533,0,APH10049524,0
55534,0,APH10048239,0
55535,0,APH10043305,0
55536,0,APH10040472,0
55537,0,APH10149178,0
55538,0,APH10000061,0
55539,0,APH10009967,0
55540,0,APH10064705,0
55541,0,APH10132787,0
55542,0,APH10136185,0
55544,0,APH10111387,0
55545,0,APH10081172,0
55546,0,APH10072471,0
55547,0,APH10016899,0
55548,0,APH10000690,0
55549,0,APH10124167,0
55550,0,APH10070795,0
55551,0,APH10011519,0
55552,0,APH10060983,0
55553,0,APH10065248,0
55554,0,APH10102618,0
55555,0,APH10009563,0
55556,0,APH10119399,0
55557,0,APH10103037,0
55558,0,APH10054929,0
55559,0,APH10047013,0
55560,0,APH10113550,0
55561,0,APH10106471,0
55562,0,APH10055245,0
55563,0,APH10144517,0
55564,0,APH10008132,0
55565,0,APH10002491,0
55566,0,APH10093410,0
55567,0,APH10046104,0
55568,0,APH10082709,0
55569,0,APH10110504,0
55570,0,APH10078908,0
55571,0,APH10105081,0
55572,0,APH10056478,0
55573,0,APH10055462,0
55574,0,APH10082376,0
55575,0,APH10047872,0
55576,0,APH10066423,0
55577,0,APH10109627,0
55578,0,APH10148344,0
55579,0,APH10065035,0
55580,0,APH10021176,0
55581,0,APH10062961,0
55582,0,APH10118713,0
55583,0,APH10015857,0
55584,0,APH10019730,0
55585,0,APH10097450,0
55586,0,APH10023043,0
55587,0,APH10051231,0
55588,0,APH10098857,0
55589,0,APH10029294,0
55590,0,APH10096962,0
55591,0,APH10074226,0
55592,0,APH10098859,0
55593,0,APH10041162,0
55594,0,APH10097036,0
55595,0,APH10126202,0
55596,0,APH10092710,0
55597,0,APH10065641,0
55598,0,APH10091299,0
55599,0,APH10098423,0
55600,0,APH10052293,0
55601,0,APH10149727,0
55602,0,APH10026636,0
55603,0,APH10040491,0
55604,0,APH10038655,0
55605,0,APH10072377,0
55606,0,APH10106960,0
55607,0,APH10136100,0
55608,0,APH10098190,0
55609,0,APH10138008,0
55610,0,APH10039663,0
55611,0,APH10079488,0
55612,0,APH10137024,0
55613,0,APH10138882,0
55614,0,APH10086396,0
55615,0,APH10129795,0
55616,0,APH10144334,0
55617,0,APH10101423,0
55618,0,APH10105811,0
55619,0,APH10149035,0
55620,0,APH10095022,0
55621,0,APH10126301,0
55622,0,APH10120923,0
55623,0,APH10112734,0
55624,0,APH10062617,0
55625,0,APH10021007,0
55626,0,APH10132043,0
55627,0,APH10093619,0
55628,0,APH10036082,0
55629,0,APH10082333,0
55630,0,APH10036016,0
55631,0,APH10083554,0
55632,0,APH10035981,0
55633,0,APH10137952,0
55634,0,APH10027464,0
55635,0,APH10025848,0
55636,0,APH10121864,0
55637,0,APH10132939,0
55638,0,APH10075400,0
55639,0,APH10086740,0
55640,0,APH10002064,0
55641,0,APH10078622,0
55642,0,APH10004588,0
55643,0,APH10149132,0
55644,0,APH10143816,0
55645,0,APH10000817,0
55646,0,APH10124565,0
55647,0,APH10004601,0
55648,0,APH10050189,0
55649,0,APH10084481,0
55650,0,APH10013756,0
55651,0,APH10103598,0
55652,0,APH10123995,0
55653,0,APH10065532,0
55654,0,APH10113244,0
55655,0,APH10073552,0
55656,0,APH10011036,0
55657,0,APH10023370,0
55659,0,APH10040403,0
55660,0,APH10118553,0
55661,0,APH10053261,0
55662,0,APH10038823,0
55663,0,APH10063158,0
55664,0,APH10051717,0
55665,0,APH10003334,0
55666,0,APH10138951,0
55667,0,APH10119048,0
55668,0,APH10090008,0
55669,0,APH10051518,0
55670,0,APH10101268,0
55671,0,APH10146401,0
55672,0,APH10101159,0
55673,0,APH10040463,0
55674,0,APH10130742,0
55675,0,APH10021493,0
55676,0,APH10150177,0
55677,0,APH10002912,0
55678,0,APH10109279,0
55679,0,APH10022509,0
55680,0,APH10081316,0
55681,0,APH10073253,0
55682,0,APH10046618,0
55683,0,APH10012108,0
55684,0,APH10076109,0
55685,0,APH10024245,0
55686,0,APH10106405,0
55687,0,APH10127716,0
55688,0,APH10016918,0
55689,0,APH10143914,0
55690,0,APH10014393,0
55691,0,APH10146431,0
55692,0,APH10090240,0
55693,0,APH10064450,0
55694,0,APH10061091,0
55695,0,APH10021204,0
55696,0,APH10094431,0
55697,0,APH10069100,0
55698,0,APH10048228,0
55699,0,APH10044145,0
55700,0,APH10105098,0
55701,0,APH10063999,0
55702,0,APH10063967,0
55703,0,APH10062017,0
55704,0,APH10046328,0
55705,0,APH10093552,0
55706,0,APH10098429,0
55707,0,APH10017817,0
55708,0,APH10143927,0
55709,0,APH10112209,0
55710,0,APH10120391,0
55711,0,APH10138936,0
55712,0,APH10076567,0
55713,0,APH10119545,0
55714,0,APH10046606,0
55715,0,APH10028636,0
55716,0,APH10133611,0
55717,0,APH10017491,0
55718,0,APH10116184,0
55719,0,APH10071137,0
55720,0,APH10066118,0
55721,0,APH10139937,0
55722,0,APH10078428,0
55723,0,APH10019839,0
55724,0,APH10010019,0
55725,0,APH10010598,0
55726,0,APH10105364,0
55727,0,APH10131715,0
55728,0,APH10014900,0
55729,0,APH10083915,0
55730,0,APH10105565,0
55731,0,APH10075780,0
55732,0,APH10039314,0
55733,0,APH10140640,0
55734,0,APH10037855,0
55735,0,APH10100655,0
55736,0,APH10132007,0
55737,0,APH10035366,0
55739,0,APH10008679,0
55740,0,APH10114801,0
55741,0,APH10081737,0
55742,0,APH10016714,0
55743,0,APH10007839,0
55744,0,APH10012700,0
55745,0,APH10064743,0
55746,0,APH10049737,0
55747,0,APH10009002,0
55748,0,APH10137848,0
55749,0,APH10122967,0
55750,0,APH10084317,0
55751,0,APH10029594,0
55752,0,APH10083752,0
55753,0,APH10139985,0
55754,0,APH10014131,0
55755,0,APH10013184,0
55756,0,APH10118980,0
55757,0,APH10064475,0
55758,0,APH10064075,0
55759,0,APH10008013,0
55760,0,APH10102681,0
55761,0,APH10001689,0
55762,0,APH10056022,0
55764,0,APH10058507,0
55765,0,APH10008431,0
55766,0,APH10022412,0
55767,0,APH10085698,0
55768,0,APH10008588,0
55770,0,APH10061194,0
55771,0,APH10087886,0
55772,0,APH10082576,0
55773,0,APH10103981,0
55774,0,APH10007979,0
55775,0,APH10042409,0
55776,0,APH10107934,0
55777,0,APH10069563,0
55778,0,APH10021015,0
55779,0,APH10048363,0
55780,0,APH10131604,0
55781,0,APH10101089,0
55782,0,APH10010584,0
55783,0,APH10033552,0
55784,0,APH10096270,0
55785,0,APH10029872,0
55786,0,APH10123643,0
55787,0,APH10041380,0
55788,0,APH10140819,0
55789,0,APH10119280,0
55790,0,APH10001186,0
55791,0,APH10061857,0
55792,0,APH10109862,0
55793,0,APH10118780,0
55794,0,APH10053120,0
55795,0,APH10135605,0
55796,0,APH10035412,0
55797,0,APH10080586,0
55798,0,APH10065948,0
55799,0,APH10003272,0
55800,0,APH10090063,0
55801,0,APH10104502,0
55802,0,APH10071986,0
55803,0,APH10089293,0
55804,0,APH10040770,0
55805,0,APH10099752,0
55806,0,APH10059753,0
55807,0,APH10023864,0
55808,0,APH10136189,0
55809,0,APH10013130,0
55810,0,APH10012306,0
55811,0,APH10133551,0
55812,0,APH10028510,0
55813,0,APH10132046,0
55814,0,APH10088531,0
55815,0,APH10027669,0
55816,0,APH10025236,0
55817,0,APH10002944,0
55818,0,APH10018309,0
55819,0,APH10048772,0
55820,0,APH10115706,0
55821,0,APH10064861,0
55822,0,APH10133344,0
55823,0,APH10005076,0
55824,0,APH10079868,0
55825,0,APH10047139,0
55826,0,APH10052750,0
55827,0,APH10018524,0
55828,0,APH10089086,0
55829,0,APH10102263,0
55830,0,APH10063979,0
55831,0,APH10051411,0
55832,0,APH10035043,0
55833,0,APH10063206,0
55835,0,APH10136155,0
55836,0,APH10065017,0
55837,0,APH10015858,0
55838,0,APH10017659,0
55839,0,APH10111293,0
55840,0,APH10065495,0
55841,0,APH10135938,0
55842,0,APH10110696,0
55843,0,APH10135872,0
55844,0,APH10035686,0
55845,0,APH10114250,0
55846,0,APH10021223,0
55847,0,APH10104522,0
55848,0,APH10116413,0
55849,0,APH10143613,0
55850,0,APH10119468,0
55851,0,APH10095019,0
55852,0,APH10057419,0
55853,0,APH10047202,0
55854,0,APH10121697,0
55855,0,APH10028217,0
55856,0,APH10093077,0
55857,0,APH10075918,0
55858,0,APH10019828,0
55859,0,APH10107674,0
55860,0,APH10149235,0
55861,0,APH10050621,0
55862,0,APH10069352,0
55864,0,APH10011944,0
55865,0,APH10143712,0
55866,0,APH10070105,0
55867,0,APH10082244,0
55868,0,APH10120952,0
55869,0,APH10030588,0
55870,0,APH10075274,0
55871,0,APH10064316,0
55872,0,APH10011517,0
55873,0,APH10063818,0
55874,0,APH10086756,0
55875,0,APH10091103,0
55876,0,APH10078484,0
55877,0,APH10051949,0
55878,0,APH10000801,0
55879,0,APH10040355,0
55880,0,APH10142165,0
55881,0,APH10139528,0
55882,0,APH10102505,0
55883,0,APH10090979,0
55884,0,APH10140668,0
55885,0,APH10024420,0
55886,0,APH10021943,0
55887,0,APH10138099,0
55888,0,APH10014895,0
55889,0,APH10037087,0
55890,0,APH10039090,0
55891,0,APH10133517,0
55892,0,APH10080464,0
55893,0,APH10089159,0
55894,0,APH10133925,0
55895,0,APH10124962,0
55896,0,APH10013533,0
55897,0,APH10000526,0
55898,0,APH10110043,0
55899,0,APH10068994,0
55900,0,APH10013901,0
55901,0,APH10099923,0
55902,0,APH10010033,0
55903,0,APH10046720,0
55904,0,APH10050472,0
55905,0,APH10009048,0
55907,0,APH10037012,0
55908,0,APH10022615,0
55909,0,APH10078335,0
55910,0,APH10133815,0
55911,0,APH10038734,0
55912,0,APH10136792,0
55913,0,APH10131157,0
55914,0,APH10109082,0
55915,0,APH10023341,0
55916,0,APH10082833,0
55917,0,APH10137137,0
55918,0,APH10098185,0
55919,0,APH10072390,0
55920,0,APH10071453,0
55921,0,APH10088028,0
55922,0,APH10131698,0
55923,0,APH10103449,0
55924,0,APH10090962,0
55925,0,APH10018877,0
55926,0,APH10004509,0
55927,0,APH10091521,0
55928,0,APH10084631,0
55929,0,APH10090372,0
55930,0,APH10047148,0
55931,0,APH10044445,0
55932,0,APH10123653,0
55933,0,APH10006388,0
55934,0,APH10052849,0
55935,0,APH10105863,0
55936,0,APH10088266,0
55937,0,APH10067482,0
55938,0,APH10126229,0
55939,0,APH10147744,0
55940,0,APH10079724,0
55941,0,APH10017760,0
55942,0,APH10071049,0
55943,0,APH10116893,0
55944,0,APH10117300,0
55945,0,APH10007223,0
55946,0,APH10142495,0
55947,0,APH10013247,0
55948,0,APH10002400,0
55949,0,APH10147386,0
55950,0,APH10003402,0
55951,0,APH10127893,0
55952,0,APH10102974,0
55953,0,APH10039253,0
55954,0,APH10082670,0
55955,0,APH10061090,0
55956,0,APH10111261,0
55957,0,APH10085750,0
55958,0,APH10093045,0
55959,0,APH10146013,0
55960,0,APH10073425,0
55961,0,APH10046572,0
55962,0,APH10001069,0
55963,0,APH10057421,0
55964,0,APH10144927,0
55965,0,APH10133955,0
55966,0,APH10102273,0
55967,0,APH10106483,0
55968,0,APH10004192,0
55969,0,APH10065478,0
55970,0,APH10060725,0
55971,0,APH10147657,0
55972,0,APH10025972,0
55973,0,APH10102461,0
55974,0,APH10089064,0
55975,0,APH10133781,0
55976,0,APH10053995,0
55977,0,APH10099579,0
55978,0,APH10145158,0
55979,0,APH10102185,0
55980,0,APH10027119,0
55981,0,APH10118000,0
55982,0,APH10150037,0
55983,0,APH10124713,0
55984,0,APH10087720,0
55985,0,APH10048579,0
55986,0,APH10069195,0
55987,0,APH10007207,0
55989,0,APH10081298,0
55990,0,APH10012893,0
55991,0,APH10042791,0
55992,0,APH10112836,0
55993,0,APH10020699,0
55994,0,APH10053118,0
55995,0,APH10083334,0
55996,0,APH10136148,0
55997,0,APH10129625,0
55998,0,APH10079324,0
55999,0,APH10123734,0
56000,0,APH10027945,0
56001,0,APH10112384,0
56002,0,APH10022797,0
56003,0,APH10081960,0
56004,0,APH10090281,0
56005,0,APH10136125,0
56006,0,APH10101061,0
56007,0,APH10003475,0
56008,0,APH10145307,0
56009,0,APH10040248,0
56010,0,APH10028224,0
56011,0,APH10057379,0
56012,0,APH10010223,0
56013,0,APH10000353,0
56014,0,APH10061411,0
56015,0,APH10029623,0
56016,0,APH10117585,0
56017,0,APH10127887,0
56018,0,APH10030684,0
56020,0,APH10048490,0
56021,0,APH10075186,0
56022,0,APH10029953,0
56023,0,APH10059010,0
56024,0,APH10116028,0
56025,0,APH10024988,0
56026,0,APH10088532,0
56027,0,APH10043093,0
56028,0,APH10040634,0
56029,0,APH10077339,0
56030,0,APH10055886,0
56031,0,APH10080481,0
56032,0,APH10085355,0
56033,0,APH10075877,0
56034,0,APH10009540,0
56035,0,APH10047801,0
56036,0,APH10131736,0
56037,0,APH10102965,0
56038,0,APH10129619,0
56039,0,APH10036613,0
56040,0,APH10063230,0
56041,0,APH10132448,0
56042,0,APH10002163,0
56043,0,APH10051988,0
56044,0,APH10148130,0
56045,0,APH10132114,0
56046,0,APH10013050,0
56047,0,APH10114619,0
56048,0,APH10137915,0
56049,0,APH10063409,0
56050,0,APH10054653,0
56051,0,APH10029701,0
56052,0,APH10048324,0
56053,0,APH10075019,0
56054,0,APH10130379,0
56055,0,APH10115442,0
56056,0,APH10060420,0
56057,0,APH10104532,0
56058,0,APH10131652,0
56059,0,APH10010020,0
56060,0,APH10022720,0
56061,0,APH10007568,0
56062,0,APH10071398,0
56063,0,APH10032927,0
56064,0,APH10095189,0
56065,0,APH10069895,0
56066,0,APH10062147,0
56067,0,APH10009069,0
56068,0,APH10052153,0
56069,0,APH10121990,0
56070,0,APH10098656,0
56071,0,APH10083649,0
56072,0,APH10096466,0
56073,0,APH10122094,0
56074,0,APH10003257,0
56075,0,APH10093318,0
56076,0,APH10092781,0
56077,0,APH10091386,0
56078,0,APH10015784,0
56079,0,APH10080030,0
56080,0,APH10009745,0
56081,0,APH10144056,0
56082,0,APH10065752,0
56083,0,APH10016638,0
56084,0,APH10092212,0
56085,0,APH10141072,0
56086,0,APH10018506,0
56087,0,APH10068498,0
56088,0,APH10131953,0
56089,0,APH10077245,0
56090,0,APH10075281,0
56091,0,APH10106021,0
56092,0,APH10079087,0
56093,0,APH10086115,0
56094,0,APH10008079,0
56095,0,APH10040592,0
56096,0,APH10046497,0
56097,0,APH10086568,0
56098,0,APH10111846,0
56099,0,APH10025608,0
56100,0,APH10134520,0
56101,0,APH10009945,0
56102,0,APH10121985,0
56103,0,APH10041089,0
56104,0,APH10038127,0
56105,0,APH10097487,0
56107,0,APH10072955,0
56108,0,APH10006415,0
56109,0,APH10118460,0
56110,0,APH10065141,0
56111,0,APH10113823,0
56112,0,APH10046454,0
56113,0,APH10068969,0
56114,0,APH10091723,0
56115,0,APH10085264,0
56116,0,APH10091641,0
56117,0,APH10028564,0
56118,0,APH10127902,0
56119,0,APH10042596,0
56120,0,APH10140405,0
56121,0,APH10025128,0
56122,0,APH10021533,0
56123,0,APH10026664,0
56124,0,APH10107262,0
56125,0,APH10039780,0
56126,0,APH10108775,0
56127,0,APH10142430,0
56128,0,APH10095334,0
56129,0,APH10102136,0
56130,0,APH10010128,0
56131,0,APH10060431,0
56132,0,APH10094241,0
56133,0,APH10051616,0
56134,0,APH10106710,0
56135,0,APH10050250,0
56136,0,APH10056410,0
56137,0,APH10051759,0
56138,0,APH10037848,0
56139,0,APH10039733,0
56140,0,APH10117169,0
56141,0,APH10026850,0
56142,0,APH10056262,0
56143,0,APH10008156,0
56144,0,APH10033833,0
56145,0,APH10037552,0
56146,0,APH10147830,0
56147,0,APH10051270,0
56148,0,APH10086889,0
56150,0,APH10132379,0
56151,0,APH10026697,0
56152,0,APH10135142,0
56153,0,APH10105276,0
56154,0,APH10072484,0
56155,0,APH10115101,0
56156,0,APH10062013,0
56157,0,APH10127282,0
56158,0,APH10112919,0
56159,0,APH10109076,0
56160,0,APH10040217,0
56161,0,APH10072949,0
56162,0,APH10124844,0
56163,0,APH10130111,0
56164,0,APH10086422,0
56165,0,APH10140510,0
56166,0,APH10058552,0
56167,0,APH10084747,0
56168,0,APH10024549,0
56169,0,APH10072919,0
56170,0,APH10084106,0
56171,0,APH10043782,0
56172,0,APH10091811,0
56173,0,APH10080786,0
56174,0,APH10069443,0
56175,0,APH10014025,0
56176,0,APH10148195,0
56177,0,APH10000363,0
56178,0,APH10133811,0
56179,0,APH10036120,0
56180,0,APH10141784,0
56181,0,APH10100968,0
56182,0,APH10110710,0
56183,0,APH10097412,0
56184,0,APH10077572,0
56185,0,APH10026511,0
56186,0,APH10072895,0
56187,0,APH10114670,0
56188,0,APH10116924,0
56189,0,APH10113301,0
56190,0,APH10019819,0
56191,0,APH10009626,0
56192,0,APH10020532,0
56193,0,APH10132031,0
56194,0,APH10032073,0
56195,0,APH10148265,0
56196,0,APH10085385,0
56197,0,APH10089957,0
56198,0,APH10125559,0
56200,0,APH10075839,0
56201,0,APH10001935,0
56202,0,APH10031877,0
56203,0,APH10146696,0
56204,0,APH10050192,0
56205,0,APH10068678,0
56206,0,APH10136143,0
56207,0,APH10007077,0
56208,0,APH10063182,0
56209,0,APH10047153,0
56211,0,APH10126134,0
56212,0,APH10146729,0
56213,0,APH10089214,0
56214,0,APH10010925,0
56215,0,APH10144916,0
56216,0,APH10018292,0
56217,0,APH10000468,0
56218,0,APH10031893,0
56219,0,APH10063678,0
56220,0,APH10004283,0
56221,0,APH10040046,0
56222,0,APH10101149,0
56223,0,APH10028549,0
56224,0,APH10058090,0
56225,0,APH10057846,0
56226,0,APH10008855,0
56227,0,APH10144909,0
56228,0,APH10070646,0
56229,0,APH10059964,0
56230,0,APH10053071,0
56231,0,APH10041061,0
56232,0,APH10062796,0
56233,0,APH10109870,0
56234,0,APH10137186,0
56235,0,APH10080167,0
56236,0,APH10024527,0
56237,0,APH10025594,0
56238,0,APH10090221,0
56239,0,APH10057110,0
56240,0,APH10062028,0
56241,0,APH10067405,0
56242,0,APH10107783,0
56243,0,APH10141880,0
56244,0,APH10081968,0
56245,0,APH10037955,0
56246,0,APH10017351,0
56247,0,APH10053824,0
56248,0,APH10148752,0
56249,0,APH10110302,0
56250,0,APH10020024,0
56251,0,APH10016216,0
56252,0,APH10097363,0
56253,0,APH10092816,0
56254,0,APH10072699,0
56255,0,APH10068901,0
56256,0,APH10036422,0
56257,0,APH10141217,0
56258,0,APH10117751,0
56259,0,APH10070224,0
56260,0,APH10051960,0
56261,0,APH10110725,0
56262,0,APH10037189,0
56263,0,APH10051355,0
56264,0,APH10033907,0
56265,0,APH10124220,0
56266,0,APH10061534,0
56267,0,APH10027002,0
56268,0,APH10022872,0
56269,0,APH10146964,0
56270,0,APH10033170,0
56271,0,APH10124802,0
56272,0,APH10034770,0
56273,0,APH10122088,0
56274,0,APH10037493,0
56275,0,APH10086379,0
56276,0,APH10077256,0
56277,0,APH10104555,0
56278,0,APH10055918,0
56279,0,APH10067340,0
56280,0,APH10045157,0
56281,0,APH10035096,0
56283,0,APH10027330,0
56284,0,APH10033634,0
56285,0,APH10041548,0
56286,0,APH10085670,0
56288,0,APH10001737,0
56289,0,APH10141255,0
56290,0,APH10039939,0
56291,0,APH10061358,0
56292,0,APH10016914,0
56293,0,APH10035183,0
56294,0,APH10148054,0
56295,0,APH10078359,0
56296,0,APH10056258,0
56297,0,APH10029449,0
56298,0,APH10020482,0
56299,0,APH10050758,0
56300,0,APH10107611,0
56301,0,APH10145988,0
56302,0,APH10107241,0
56303,0,APH10103804,0
56304,0,APH10064622,0
56305,0,APH10125375,0
56306,0,APH10088361,0
56307,0,APH10137030,0
56308,0,APH10007407,0
56309,0,APH10117953,0
56310,0,APH10019135,0
56311,0,APH10073931,0
56312,0,APH10015268,0
56313,0,APH10061684,0
56314,0,APH10118008,0
56315,0,APH10095113,0
56316,0,APH10031502,0
56317,0,APH10022431,0
56318,0,APH10094480,0
56319,0,APH10002611,0
56321,0,APH10144618,0
56322,0,APH10139054,0
56323,0,APH10124506,0
56324,0,APH10032310,0
56325,0,APH10018543,0
56326,0,APH10146452,0
56327,0,APH10030750,0
56328,0,APH10124900,0
56329,0,APH10058328,0
56330,0,APH10067293,0
56331,0,APH10012981,0
56332,0,APH10046248,0
56333,0,APH10127731,0
56334,0,APH10022589,0
56335,0,APH10058205,0
56336,0,APH10016701,0
56337,0,APH10051708,0
56338,0,APH10035724,0
56339,0,APH10045402,0
56340,0,APH10130905,0
56341,0,APH10028622,0
56342,0,APH10128528,0
56343,0,APH10085634,0
56344,0,APH10012090,0
56345,0,APH10031882,0
56346,0,APH10140674,0
56347,0,APH10146637,0
56348,0,APH10026651,0
56349,0,APH10019619,0
56350,0,APH10015452,0
56351,0,APH10006115,0
56352,0,APH10012611,0
56353,0,APH10065284,0
56354,0,APH10047876,0
56355,0,APH10061398,0
56356,0,APH10026049,0
56357,0,APH10142612,0
56358,0,APH10047868,0
56359,0,APH10119472,0
56360,0,APH10093006,0
56361,0,APH10125079,0
56362,0,APH10048958,0
56363,0,APH10141816,0
56364,0,APH10082798,0
56365,0,APH10054395,0
56366,0,APH10082022,0
56367,0,APH10047836,0
56368,0,APH10014215,0
56369,0,APH10088561,0
56370,0,APH10014221,0
56371,0,APH10075601,0
56372,0,APH10002510,0
56373,0,APH10117662,0
56374,0,APH10101779,0
56375,0,APH10035151,0
56376,0,APH10054199,0
56377,0,APH10124157,0
56378,0,APH10065298,0
56379,0,APH10072642,0
56380,0,APH10125751,0
56381,0,APH10018277,0
56382,0,APH10124474,0
56383,0,APH10066701,0
56384,0,APH10124395,0
56385,0,APH10056189,0
56386,0,APH10044089,0
56387,0,APH10134232,0
56388,0,APH10073832,0
56389,0,APH10141608,0
56390,0,APH10148601,0
56391,0,APH10128090,0
56392,0,APH10045405,0
56394,0,APH10129127,0
56395,0,APH10062394,0
56396,0,APH10015609,0
56397,0,APH10064844,0
56398,0,APH10010233,0
56399,0,APH10004394,0
56400,0,APH10124441,0
56401,0,APH10093803,0
56402,0,APH10085212,0
56403,0,APH10084837,0
56404,0,APH10143896,0
56405,0,APH10024667,0
56406,0,APH10064194,0
56407,0,APH10083341,0
56408,0,APH10062527,0
56409,0,APH10017001,0
56410,0,APH10027227,0
56411,0,APH10001641,0
56412,0,APH10018415,0
56413,0,APH10118046,0
56414,0,APH10020781,0
56415,0,APH10095268,0
56416,0,APH10079802,0
56417,0,APH10013681,0
56418,0,APH10104538,0
56419,0,APH10093473,0
56420,0,APH10056337,0
56421,0,APH10111865,0
56422,0,APH10067399,0
56423,0,APH10088585,0
56424,0,APH10038868,0
56425,0,APH10142000,0
56426,0,APH10063606,0
56427,0,APH10147157,0
56428,0,APH10037497,0
56429,0,APH10036965,0
56430,0,APH10094959,0
56431,0,APH10103183,0
56432,0,APH10046643,0
56433,0,APH10101829,0
56434,0,APH10096284,0
56435,0,APH10111160,0
56436,0,APH10136720,0
56437,0,APH10029708,0
56438,0,APH10033022,0
56439,0,APH10060353,0
56440,0,APH10072163,0
56441,0,APH10001929,0
56442,0,APH10123938,0
56443,0,APH10138595,0
56444,0,APH10126544,0
56445,0,APH10073732,0
56446,0,APH10149843,0
56447,0,APH10006759,0
56448,0,APH10070963,0
56449,0,APH10006304,0
56450,0,APH10128745,0
56451,0,APH10106059,0
56452,0,APH10077714,0
56453,0,APH10085022,0
56454,0,APH10119536,0
56455,0,APH10140131,0
56456,0,APH10122800,0
56457,0,APH10022383,0
56458,0,APH10098295,0
56459,0,APH10089469,0
56460,0,APH10120100,0
56461,0,APH10127084,0
56462,0,APH10098963,0
56463,0,APH10146807,0
56464,0,APH10104266,0
56465,0,APH10073192,0
56466,0,APH10129093,0
56467,0,APH10031353,0
56468,0,APH10144547,0
56469,0,APH10069361,0
56470,0,APH10069231,0
56471,0,APH10087897,0
56472,0,APH10062830,0
56473,0,APH10138733,0
56474,0,APH10144551,0
56475,0,APH10037602,0
56476,0,APH10057123,0
56477,0,APH10106205,0
56478,0,APH10082261,0
56479,0,APH10073610,0
56480,0,APH10003843,0
56481,0,APH10115893,0
56482,0,APH10066390,0
56483,0,APH10042646,0
56484,0,APH10118268,0
56485,0,APH10007158,0
56486,0,APH10144522,0
56487,0,APH10100476,0
56488,0,APH10089923,0
56489,0,APH10129244,0
56490,0,APH10038199,0
56491,0,APH10084610,0
56492,0,APH10125429,0
56493,0,APH10054033,0
56494,0,APH10128175,0
56495,0,APH10050814,0
56496,0,APH10122297,0
56497,0,APH10079218,0
56498,0,APH10121525,0
56499,0,APH10048940,0
56500,0,APH10047577,0
56501,0,APH10141551,0
56502,0,APH10098593,0
56503,0,APH10036797,0
56504,0,APH10084529,0
56505,0,APH10045191,0
56506,0,APH10130135,0
56507,0,APH10093118,0
56508,0,APH10149354,0
56509,0,APH10096824,0
56510,0,APH10032089,0
56511,0,APH10006845,0
56512,0,APH10079402,0
56513,0,APH10123545,0
56514,0,APH10083308,0
56515,0,APH10115871,0
56516,0,APH10099283,0
56517,0,APH10135414,0
56518,0,APH10144151,0
56519,0,APH10140130,0
56520,0,APH10139582,0
56521,0,APH10121959,0
56522,0,APH10019031,0
56523,0,APH10108531,0
56524,0,APH10040976,0
56525,0,APH10098964,0
56526,0,APH10056944,0
56527,0,APH10050432,0
56528,0,APH10134287,0
56529,0,APH10083998,0
56530,0,APH10115963,0
56531,0,APH10061552,0
56532,0,APH10041672,0
56533,0,APH10023777,0
56534,0,APH10124648,0
56535,0,APH10005668,0
56536,0,APH10083028,0
56537,0,APH10094303,0
56538,0,APH10085532,0
56539,0,APH10059865,0
56540,0,APH10055357,0
56541,0,APH10128734,0
56542,0,APH10105487,0
56543,0,APH10069193,0
56544,0,APH10135035,0
56545,0,APH10051982,0
56546,0,APH10112091,0
56547,0,APH10121462,0
56548,0,APH10026873,0
56549,0,APH10072026,0
56550,0,APH10092703,0
56551,0,APH10009771,0
56552,0,APH10133779,0
56553,0,APH10016827,0
56554,0,APH10040236,0
56555,0,APH10022978,0
56556,0,APH10129667,0
56557,0,APH10005861,0
56558,0,APH10057593,0
56559,0,APH10048175,0
56560,0,APH10148683,0
56561,0,APH10082073,0
56562,0,APH10141352,0
56563,0,APH10078384,0
56564,0,APH10064142,0
56565,0,APH10010989,0
56566,0,APH10045479,0
56567,0,APH10004078,0
56568,0,APH10105125,0
56569,0,APH10144899,0
56570,0,APH10002985,0
56571,0,APH10114525,0
56572,0,APH10000659,0
56573,0,APH10110291,0
56574,0,APH10041178,0
56575,0,APH10035557,0
56576,0,APH10020210,0
56577,0,APH10097052,0
56578,0,APH10130669,0
56579,0,APH10011545,0
56580,0,APH10110660,0
56581,0,APH10147736,0
56582,0,APH10139475,0
56583,0,APH10103865,0
56584,0,APH10033902,0
56585,0,APH10102955,0
56586,0,APH10059827,0
56587,0,APH10020229,0
56588,0,APH10127032,0
56589,0,APH10146742,0
56590,0,APH10044297,0
56591,0,APH10115668,0
56592,0,APH10111717,0
56593,0,APH10056778,0
56594,0,APH10122397,0
56595,0,APH10131622,0
56596,0,APH10032939,0
56597,0,APH10145802,0
56598,0,APH10033107,0
56599,0,APH10097609,0
56600,0,APH10093615,0
56601,0,APH10143133,0
56602,0,APH10059000,0
56603,0,APH10138559,0
56604,0,APH10123062,0
56605,0,APH10141820,0
56607,0,APH10099580,0
56608,0,APH10135741,0
56609,0,APH10049468,0
56610,0,APH10077934,0
56611,0,APH10053726,0
56612,0,APH10049126,0
56613,0,APH10072595,0
56614,0,APH10078659,0
56615,0,APH10140421,0
56616,0,APH10003794,0
56617,0,APH10073030,0
56618,0,APH10010240,0
56619,0,APH10141157,0
56620,0,APH10131714,0
56621,0,APH10047338,0
56622,0,APH10013843,0
56623,0,APH10007269,0
56624,0,APH10008241,0
56625,0,APH10086586,0
